genres,imdb_score,movie_or_tv,rated,resp_stat,resp_url,rg_score,seasons,title,website,year_end,year_start
"comedy,cult,lgbtq,drama,musical",7.7,movie,18+ (R),200,https://reelgood.com/movie/hedwig-and-the-angry-inch-2001,81,,Hedwig and the Angry Inch,HBO Max,,2001
"drama,romance",7.6,movie,13+ (PG-13),200,https://reelgood.com/movie/the-bridges-of-madison-county-1995,81,,The Bridges of Madison County,HBO Max,,1995
"animation,action-and-adventure,drama,family,fantasy,musical,mystery,romance",7.2,movie,All (G),200,https://reelgood.com/movie/anastasia-1997-1,81,,Anastasia,HBO Max,,1997
"drama,romance",8,movie,13+ (PG-13),200,https://reelgood.com/movie/doctor-zhivago-1965,81,,Doctor Zhivago,HBO Max,,1965
"comedy,cult,musical",7.6,movie,All (G),200,https://reelgood.com/movie/a-hard-days-night-1964,81,,A Hard Day's Night,HBO Max,,1964
"drama,romance",7.7,movie,18+ (R),200,https://reelgood.com/movie/belle-de-jour-1967,81,,Belle de Jour,HBO Max,,1967
"comedy,drama",8.5,show,14+ (TV-14),200,https://reelgood.com/show/the-office-2001,83,3,The Office,HBO Max,2003,2001
"comedy,drama,romance",7.4,movie,7+ (PG),200,https://reelgood.com/movie/american-graffiti-1973,83,,American Graffiti,HBO Max,,1973
"action-and-adventure,comedy,drama,fantasy,science-fiction,mystery",8,show,18+ (TV-MA),200,https://reelgood.com/show/doom-patrol-2019,84,2,Doom Patrol,HBO Max,2020,2019
"crime,drama,action-and-adventure,mystery,science-fiction,fantasy",8.1,show,18+ (TV-MA),200,https://reelgood.com/show/watchmen,84,1,Watchmen,HBO Max,2019,2019
"comedy,cult,crime",7.5,movie,18+ (R),200,https://reelgood.com/movie/a-fish-called-wanda-1988,84,,A Fish Called Wanda,HBO Max,,1988
drama,8,movie,7+ (PG),200,https://reelgood.com/movie/a-streetcar-named-desire-1951,84,,A Streetcar Named Desire,HBO Max,,1951
"comedy,drama",7.6,movie,18+ (R),200,https://reelgood.com/movie/planes-trains-and-automobiles-1987,84,,"Planes, Trains and Automobiles",HBO Max,,1987
"action-and-adventure,mystery,science-fiction,drama,thriller",7.6,movie,18+ (R),200,https://reelgood.com/movie/watchmen-2009,84,,Watchmen,HBO Max,,2009
"drama,mystery,romance,musical",7.9,movie,18+ (R),200,https://reelgood.com/movie/three-colors-blue-1993,84,,Three Colors: Blue,HBO Max,,1993
"drama,fantasy,mystery,science-fiction",8.3,show,18+ (TV-MA),200,https://reelgood.com/show/the-leftovers-2014,84,3,The Leftovers,HBO Max,2017,2014
"comedy,family",7.9,movie,7+ (PG),200,https://reelgood.com/movie/a-christmas-story-1983,84,,A Christmas Story,HBO Max,,1983
"drama,crime",7.4,movie,13+ (PG-13),200,https://reelgood.com/movie/the-hate-u-give-2018,85,,The Hate U Give,HBO Max,,2018
"action-and-adventure,crime,thriller,mystery",7.3,movie,13+ (PG-13),200,https://reelgood.com/movie/fast-five-2011,85,,Fast Five,HBO Max,,2011
"documentary,crime,drama",7.9,movie,18+ (R),200,https://reelgood.com/movie/bowling-for-columbine-2002,85,,Bowling for Columbine,HBO Max,,2002
"action-and-adventure,science-fiction,thriller,romance,mystery",7.3,movie,13+ (PG-13),200,https://reelgood.com/movie/alita-battle-angel-2018,85,,Alita: Battle Angel,HBO Max,,2019
"drama,mystery,thriller,romance",7.4,show,14+ (TV-14),200,https://reelgood.com/show/pretty-little-liars-2010,85,7,Pretty Little Liars,HBO Max,2017,2010
"crime,drama,history",7.5,movie,18+ (R),200,https://reelgood.com/movie/gangs-of-new-york-2002,85,,Gangs of New York,HBO Max,,2002
"action-and-adventure,cult,independent,science-fiction,thriller,mystery",7.6,movie,18+ (R),200,https://reelgood.com/movie/mad-max-2-the-road-warrior-1981,85,,Mad Max 2,HBO Max,,1981
"action-and-adventure,crime,drama,mystery,thriller",7.7,movie,18+ (R),200,https://reelgood.com/movie/enter-the-dragon-1973,85,,Enter the Dragon,HBO Max,,1973
"drama,comedy",8.7,show,18+ (TV-MA),200,https://reelgood.com/show/six-feet-under-2001,85,5,Six Feet Under,HBO Max,2005,2001
"drama,musical,romance",7.6,movie,13+ (PG-13),200,https://reelgood.com/movie/moulin-rouge-2001,85,,Moulin Rouge!,HBO Max,,2001
"action-and-adventure,drama,science-fiction,family,romance",7.3,movie,7+ (PG),200,https://reelgood.com/movie/superman-1978,85,,Superman,HBO Max,,1978
"biography,independent,drama",8,movie,13+ (PG-13),200,https://reelgood.com/movie/the-diving-bell-and-the-butterfly-2007,85,,The Diving Bell and the Butterfly,HBO Max,,2007
"drama,crime,mystery",8.5,show,18+ (TV-MA),200,https://reelgood.com/show/the-night-of-2016,85,1,The Night Of,HBO Max,2016,2016
"drama,mystery,science-fiction,thriller",8.1,movie,7+ (PG),200,https://reelgood.com/movie/solaris-1972,85,,Solaris,HBO Max,,1972
"action-and-adventure,drama,history",7.7,movie,18+ (R),200,https://reelgood.com/movie/the-last-samurai-2003,85,,The Last Samurai,HBO Max,,2003
horror,7.5,movie,18+ (R),200,https://reelgood.com/movie/a-nightmare-on-elm-street-1984,85,,A Nightmare on Elm Street,HBO Max,,1984
"animation,anime,family,fantasy,action-and-adventure,comedy",7.7,movie,All (G),200,https://reelgood.com/movie/ponyo-2008,85,,Ponyo,HBO Max,,2008
"animation,action-and-adventure,fantasy,science-fiction",8.1,movie,13+ (PG-13),200,https://reelgood.com/movie/justice-league-the-flashpoint-paradox-2013,85,,Justice League: The Flashpoint Paradox,HBO Max,,2013
"horror,mystery,thriller,drama",7.6,movie,13+ (PG-13),200,https://reelgood.com/movie/the-others-2001,85,,The Others,HBO Max,,2001
"drama,mystery,romance",8.1,movie,18+ (R),200,https://reelgood.com/movie/three-colors-red-1994,85,,Three Colors: Red,HBO Max,,1994
"animation,action-and-adventure,crime,drama,horror,science-fiction,thriller,mystery",8,movie,13+ (PG-13),200,https://reelgood.com/movie/batman-the-dark-knight-returns-part-1-2012,85,,"Batman: The Dark Knight Returns, Part 1",HBO Max,,2012
"comedy,drama,romance",7.4,movie,13+ (PG-13),200,https://reelgood.com/movie/crazy-stupid-love-2011,86,,"Crazy, Stupid, Love.",HBO Max,,2011
"children,comedy,family",7.6,movie,7+ (PG),200,https://reelgood.com/movie/home-alone-1990,86,,Home Alone,HBO Max,,1990
"crime,drama,history",8.5,show,18+ (TV-MA),200,https://reelgood.com/show/boardwalk-empire-2010,86,5,Boardwalk Empire,HBO Max,2014,2010
"documentary,history",8.3,movie,18+ (R),200,https://reelgood.com/movie/they-shall-not-grow-old-2018,86,,They Shall Not Grow Old,HBO Max,,2018
comedy,8.7,show,18+ (TV-MA),200,https://reelgood.com/show/curb-your-enthusiasm-2000,86,10,Curb Your Enthusiasm,HBO Max,2020,2000
drama,8.1,movie,18+ (R),200,https://reelgood.com/movie/paris-texas-1984,86,,"Paris, Texas",HBO Max,,1984
"action-and-adventure,drama,thriller,mystery",8,movie,18+ (R),200,https://reelgood.com/movie/blood-diamond-2006,86,,Blood Diamond,HBO Max,,2006
"drama,romance",8.8,show,All (TV-G),200,https://reelgood.com/show/pride-and-prejudice-1995,86,1,Pride and Prejudice,HBO Max,1995,1995
"comedy,drama,romance",7.6,movie,18+ (R),200,https://reelgood.com/movie/when-harry-met-sally-1989,86,,When Harry Met Sally...,HBO Max,,1989
"horror,drama,fantasy,thriller,mystery",7.4,movie,18+ (R),200,https://reelgood.com/movie/doctor-sleep-2019,86,,Doctor Sleep,HBO Max,,2019
"drama,crime,thriller,mystery",7.7,movie,18+ (R),200,https://reelgood.com/movie/crash-2005,86,,Crash,HBO Max,,2004
drama,8.1,movie,18+ (R),200,https://reelgood.com/movie/network-1976,86,,Network,HBO Max,,1976
"crime,drama,mystery,thriller,comedy",8.5,show,14+ (TV-14),200,https://reelgood.com/show/luther-2010,86,5,Luther,HBO Max,2020,2010
"thriller,drama,mystery,crime,romance",7.5,movie,18+ (R),200,https://reelgood.com/movie/nocturnal-animals-2016,83,,Nocturnal Animals,HBO Max,,2016
action & adventure,7.9,movie,18+ (R),200,https://reelgood.com/movie/the-wild-bunch-1969,83,,The Wild Bunch,HBO Max,,1969
"animation,fantasy,musical,drama,family,romance",7.3,movie,7+ (PG),200,https://reelgood.com/movie/corpse-bride-2005,83,,Corpse Bride,HBO Max,,2005
"action-and-adventure,fantasy,science-fiction,romance",7,movie,13+ (PG-13),200,https://reelgood.com/movie/aquaman-2018,83,,Aquaman,HBO Max,,2018
"action-and-adventure,drama,science-fiction,family,mystery,fantasy",8.6,show,7+ (TV-PG),200,https://reelgood.com/show/doctor-who-2005,83,12,Doctor Who,HBO Max,2020,2005
"comedy,crime,drama",7.4,movie,18+ (R),200,https://reelgood.com/movie/blindspotting-2018,83,,Blindspotting,HBO Max,,2018
"comedy,musical",7.1,movie,13+ (PG-13),200,https://reelgood.com/movie/school-of-rock-2003,83,,School of Rock,HBO Max,,2003
drama,8.5,show,18+ (TV-MA),200,https://reelgood.com/show/succession-2018,83,2,Succession,HBO Max,2020,2018
"biography,drama",7.9,movie,18+ (R),200,https://reelgood.com/movie/my-left-foot-the-story-of-christy-brown-1989,83,,My Left Foot: The Story of Christy Brown,HBO Max,,1989
"comedy,action & adventure",7.4,movie,18+ (R),200,https://reelgood.com/movie/national-lampoons-vacation-1983,83,,National Lampoon's Vacation,HBO Max,,1983
"drama,musical,comedy,crime",7.1,movie,13+ (PG-13),200,https://reelgood.com/movie/chicago-2002,83,,Chicago,HBO Max,,2002
"action-and-adventure,drama,history,biography",7.8,movie,7+ (PG),200,https://reelgood.com/movie/the-right-stuff-1983,83,,The Right Stuff,HBO Max,,1983
"animation,anime,drama,fantasy,action-and-adventure,family",8,movie,7+ (PG),200,https://reelgood.com/movie/the-tale-of-the-princess-kaguya-2013,83,,The Tale of the Princess Kaguya,HBO Max,,2013
"drama,history,action-and-adventure",8.3,show,18+ (TV-MA),200,https://reelgood.com/show/the-pacific-2010,83,1,The Pacific,HBO Max,2010,2010
"action-and-adventure,drama,thriller,mystery",8.1,movie,13+ (PG-13),200,https://reelgood.com/movie/the-wages-of-fear-1953,83,,The Wages of Fear,HBO Max,,1953
"comedy,action-and-adventure,crime,drama",8.3,show,18+ (TV-MA),200,https://reelgood.com/show/barry-2018,83,2,Barry,HBO Max,2020,2018
"animation,anime,crime,fantasy,drama,mystery,thriller",9,show,14+ (TV-14),200,https://reelgood.com/show/death-note-2006,83,1,Death Note,HBO Max,2007,2006
"animation,anime,action-and-adventure,fantasy,comedy,romance",7.7,movie,7+ (PG),200,https://reelgood.com/movie/porco-rosso-1992,83,,Porco Rosso,HBO Max,,1992
"drama,lgbtq",8.3,show,18+ (TV-MA),200,https://reelgood.com/show/euphoria-2019,83,1,Euphoria,HBO Max,2020,2019
"comedy,romance",6.8,movie,18+ (R),200,https://reelgood.com/movie/bridesmaids-2011,83,,Bridesmaids,HBO Max,,2011
"animation,anime,action-and-adventure,family,fantasy",7.6,movie,All (G),200,https://reelgood.com/movie/the-secret-world-of-arrietty-2010,83,,The Secret World of Arrietty,HBO Max,,2010
"action-and-adventure,thriller,mystery",7.6,movie,18+ (R),200,https://reelgood.com/movie/die-hard-with-a-vengeance-1995,83,,Die Hard: With a Vengeance,HBO Max,,1995
"drama,fantasy,mystery,romance",8,movie,13+ (PG-13),200,https://reelgood.com/movie/wings-of-desire-1987,83,,Wings of Desire,HBO Max,,1987
"mystery,thriller,drama,crime",7.2,movie,18+ (R),200,https://reelgood.com/movie/insomnia-2002,84,,Insomnia,HBO Max,,2002
"comedy,crime,drama",7.3,movie,13+ (PG-13),200,https://reelgood.com/movie/raising-arizona-1987,84,,Raising Arizona,HBO Max,,1987
"animation,anime,drama,family,romance,musical",7.9,movie,All (G),200,https://reelgood.com/movie/whisper-of-the-heart-1995,84,,Whisper of the Heart,HBO Max,,1995
"comedy,horror,fantasy",7.3,movie,7+ (PG),200,https://reelgood.com/movie/gremlins-1984,84,,Gremlins,HBO Max,,1984
"action-and-adventure,crime,mystery,thriller",7.5,movie,13+ (PG-13),200,https://reelgood.com/movie/sherlock-holmes-a-game-of-shadows-2011,84,,Sherlock Holmes: A Game of Shadows,HBO Max,,2011
"horror,mystery,thriller,drama",7.3,movie,18+ (R),200,https://reelgood.com/movie/the-conjuring-2-2016,84,,The Conjuring 2,HBO Max,,2016
"biography,drama,musical",7.7,movie,13+ (PG-13),200,https://reelgood.com/movie/ray-2004,84,,Ray,HBO Max,,2004
"comedy,cult,romance,drama",7.9,movie,7+ (PG),200,https://reelgood.com/movie/harold-and-maude-1971,84,,Harold and Maude,HBO Max,,1971
"horror,comedy,thriller,mystery",6.8,movie,18+ (R),200,https://reelgood.com/movie/ready-or-not-2019,84,,Ready or Not,HBO Max,,2019
"animation,action-and-adventure,crime,drama,science-fiction,thriller,mystery",8.1,movie,13+ (PG-13),200,https://reelgood.com/movie/batman-under-the-red-hood-2010,84,,Batman: Under the Red Hood,HBO Max,,2010
"crime,drama,mystery,thriller",8.1,movie,7+ (PG),200,https://reelgood.com/movie/le-samourai-1967,84,,Le Samouraï,HBO Max,,1967
"thriller,drama,mystery,science-fiction",7.3,movie,13+ (PG-13),200,https://reelgood.com/movie/unbreakable-2000,84,,Unbreakable,HBO Max,,2000
"crime,thriller,drama,mystery",7.6,movie,18+ (R),200,https://reelgood.com/movie/blood-simple-1984,84,,Blood Simple,HBO Max,,1984
"drama,mystery,thriller,fantasy",8.1,movie,18+ (R),200,https://reelgood.com/movie/fanny-alexander-1982,84,,Fanny and Alexander,HBO Max,,1982
"drama,crime,history",8.6,show,18+ (TV-MA),200,https://reelgood.com/show/deadwood-2004,84,3,Deadwood,HBO Max,2006,2004
"action-and-adventure,thriller,crime,mystery",7.7,movie,18+ (R),200,https://reelgood.com/movie/dirty-harry-1971,84,,Dirty Harry,HBO Max,,1971
"action-and-adventure,drama,history,romance",8.7,show,18+ (TV-MA),200,https://reelgood.com/show/rome-2005,86,2,Rome,HBO Max,2007,2005
"action-and-adventure,anime,fantasy,animation,science-fiction",8.1,movie,7+ (PG),200,https://reelgood.com/movie/nausicaa-of-the-valley-of-the-wind-1984,86,,Nausicaä of the Valley of the Wind,HBO Max,,1984
"animation,anime,action-and-adventure,family,fantasy,drama",8.2,movie,7+ (PG),200,https://reelgood.com/movie/howls-moving-castle-2004,90,,Howl's Moving Castle,HBO Max,,2004
"crime,drama,mystery,thriller",8.1,movie,18+ (R),200,https://reelgood.com/movie/prisoners-2013,90,,Prisoners,HBO Max,,2013
"crime,drama,mystery,thriller",9,show,18+ (TV-MA),200,https://reelgood.com/show/true-detective-2014,90,3,True Detective,HBO Max,2020,2014
"science-fiction,cult,thriller,mystery,fantasy",8,movie,18+ (R),200,https://reelgood.com/movie/twelve-monkeys-1995,90,,Twelve Monkeys,HBO Max,,1995
"action-and-adventure,fantasy,science-fiction",7.4,movie,13+ (PG-13),200,https://reelgood.com/movie/wonder-woman-2017,90,,Wonder Woman,HBO Max,,2017
drama,8.2,movie,18+ (R),200,https://reelgood.com/movie/unforgiven-1992,90,,Unforgiven,HBO Max,,1992
"action-and-adventure,anime,animation,drama,fantasy,comedy,science-fiction,mystery",9.1,show,18+ (TV-MA),200,https://reelgood.com/show/fullmetal-alchemist-brotherhood-2009,90,1,Fullmetal Alchemist: Brotherhood,HBO Max,2010,2009
"drama,mystery",8.3,movie,7+ (PG),200,https://reelgood.com/movie/citizen-kane-1941,90,,Citizen Kane,HBO Max,,1941
"action-and-adventure,family,fantasy,mystery",7.9,movie,7+ (PG),200,https://reelgood.com/movie/harry-potter-and-the-prisoner-of-azkaban-2004,91,,Harry Potter and the Prisoner of Azkaban,HBO Max,,2004
"action-and-adventure,crime,thriller,mystery",8,movie,18+ (R),200,https://reelgood.com/movie/kill-bill-vol-2-2004,91,,Kill Bill: Vol. 2,HBO Max,,2004
"drama,romance",8,movie,18+ (R),200,https://reelgood.com/movie/slumdog-millionaire-2008,91,,Slumdog Millionaire,HBO Max,,2008
"drama,science-fiction,mystery,action-and-adventure",8.7,show,18+ (TV-MA),200,https://reelgood.com/show/westworld-2016,91,3,Westworld,HBO Max,2020,2016
"animation,anime,family,fantasy",8.2,movie,7+ (PG),200,https://reelgood.com/movie/my-neighbor-totoro-1988,91,,My Neighbor Totoro,HBO Max,,1988
"drama,crime",8.3,movie,18+ (R),200,https://reelgood.com/movie/requiem-for-a-dream-2000,91,,Requiem for a Dream,HBO Max,,2000
"crime,drama",9.2,show,18+ (TV-MA),200,https://reelgood.com/show/the-sopranos-1999,91,6,The Sopranos,HBO Max,2007,1999
"action & adventure,science-fiction",7.9,movie,13+ (PG-13),200,https://reelgood.com/movie/star-trek-2009,91,,Star Trek,HBO Max,,2009
"animation,anime,action-and-adventure,fantasy",8.4,movie,13+ (PG-13),200,https://reelgood.com/movie/princess-mononoke-1997,91,,Princess Mononoke,HBO Max,,1997
"action-and-adventure,crime,thriller",8.1,movie,18+ (R),200,https://reelgood.com/movie/kill-bill-vol-1-2003,92,,Kill Bill: Vol. 1,HBO Max,,2003
"action-and-adventure,thriller,mystery",8,movie,13+ (PG-13),200,https://reelgood.com/movie/casino-royale-2006,91,,Casino Royale,HBO Max,,2006
"action-and-adventure,drama,thriller,horror,mystery",8,movie,7+ (PG),200,https://reelgood.com/movie/jaws-1975,92,,Jaws,HBO Max,,1975
"action-and-adventure,drama,history",9.4,show,18+ (TV-MA),200,https://reelgood.com/show/band-of-brothers-2001,92,1,Band of Brothers,HBO Max,2001,2001
drama,8.3,movie,18+ (R),200,https://reelgood.com/movie/full-metal-jacket-1987,92,,Full Metal Jacket,HBO Max,,1987
"science-fiction,cult,mystery,action-and-adventure,thriller",8.3,movie,All (G),200,https://reelgood.com/movie/2001-a-space-odyssey-1968,92,,2001: A Space Odyssey,HBO Max,,1968
"crime,drama,thriller,mystery",9.3,show,18+ (TV-MA),200,https://reelgood.com/show/the-wire-2002,92,5,The Wire,HBO Max,2008,2002
"comedy,romance",8.3,movie,18+ (R),200,https://reelgood.com/movie/amelie-2001,92,,Amélie,HBO Max,,2001
"drama,romance",8.5,movie,7+ (PG),200,https://reelgood.com/movie/casablanca-1942,92,,Casablanca,HBO Max,,1942
drama,8.5,movie,18+ (R),200,https://reelgood.com/movie/american-history-x-1998,93,,American History X,HBO Max,,1998
action & adventure,8.5,movie,13+ (PG-13),200,https://reelgood.com/movie/once-upon-a-time-in-the-west-1968,93,,Once Upon a Time in the West,HBO Max,,1968
"action-and-adventure,drama,fantasy,mystery",8.1,movie,13+ (PG-13),200,https://reelgood.com/movie/harry-potter-and-the-deathly-hallows-part-2-2011,93,,Harry Potter and the Deathly Hallows: Part 2,HBO Max,,2011
"drama,action-and-adventure,biography,sport",8.1,movie,13+ (PG-13),200,https://reelgood.com/movie/ford-v-ferrari-2019,93,,Ford v Ferrari,HBO Max,,2019
"crime,thriller,drama,mystery",8.5,movie,18+ (R),200,https://reelgood.com/movie/joker-2019,93,,Joker,HBO Max,,2019
"comedy,romance,drama",8.9,show,14+ (TV-14),200,https://reelgood.com/show/friends-1994,93,10,Friends,HBO Max,2004,1994
"biography,crime,drama",8.1,movie,13+ (PG-13),200,https://reelgood.com/movie/catch-me-if-you-can-2002,93,,Catch Me If You Can,HBO Max,,2002
"drama,mystery,horror",8.4,movie,18+ (R),200,https://reelgood.com/movie/apocalypse-now-1979,93,,Apocalypse Now,HBO Max,,1979
"action-and-adventure,horror,science-fiction,thriller,mystery,fantasy",8.3,movie,18+ (R),200,https://reelgood.com/movie/aliens-1986,94,,Aliens,HBO Max,,1986
"action-and-adventure,thriller,mystery",8.2,movie,18+ (R),200,https://reelgood.com/movie/die-hard-1988,94,,Die Hard,HBO Max,,1988
drama,8.3,movie,18+ (R),200,https://reelgood.com/movie/good-will-hunting-1997,94,,Good Will Hunting,HBO Max,,1997
"crime,drama,thriller,mystery",8.5,movie,18+ (R),200,https://reelgood.com/movie/the-departed-2006,94,,The Departed,HBO Max,,2006
"drama,history,thriller",9.4,show,18+ (TV-MA),200,https://reelgood.com/show/chernobyl-2019,94,1,Chernobyl,HBO Max,2019,2019
"horror,cult,science-fiction",8.4,movie,18+ (R),200,https://reelgood.com/movie/alien-1979,95,,Alien,HBO Max,,1979
"animation,anime,action-and-adventure,family,fantasy,mystery",8.6,movie,7+ (PG),200,https://reelgood.com/movie/spirited-away-2001,95,,Spirited Away,HBO Max,,2001
